date,strategyAsOfDate,priceType,source,dataPolicy,market,code,name,close,ma5,ma20,ma60,ma240,rise60,volume,avgVolume20,volumeRatio,adx,kline,theme,trend,fund,themeHit,priceVol,score,strictOk,status,reason,priceVerified,officialTradeDate,officialClose,yahooCloseBeforeAudit,officialSource,pattern,neckline,support,target,stage,entryBreakout,entryPullback,chaseRangeLow,chaseRangeHigh,observationEntry,limitPrice,stopLoss,riskPct,winRate,distanceFromNecklinePct,distanceFromPrevHighPct,forbiddenChase,planStatus,confirmConditions
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上櫃,8935,邦泰,22.7,21.33,19.94,19.13,19.95,22.7,1445613,827252,1.75,69.22,紅K突破,,True,False,False,False,1,False,只觀察,趨勢多頭,True,2026-06-03,22.7,22.7,TPEx,接近成形,22.9,18.94,28.25,接近成形＋可觀察,23.36,22.9,23.36,24.06,23.36,23.36,22.21,2.15,中,-0.87,0.87,False,預備單，等待確認條件,收盤站上頸線 22.9 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上市,2329,華泰,58.8,59.94,57.51,56.46,49.59,22.63,9764949,16614432,0.59,14.6,一般K,,True,False,False,False,1,False,只觀察,趨勢多頭,False,,,,,旗型整理突破,63.7,54.63,80.95,接近成形＋可觀察,64.97,63.7,64.97,66.92,64.97,64.97,61.79,-5.08,低,-7.69,11.31,True,距離頸線或前高過遠，禁止追高,收盤站上頸線 63.7 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上市,2323,中環,12.75,11.08,10.39,10.75,9.69,22.6,72255454,13219713,5.47,20.74,紅K突破,,False,True,False,False,1,False,只觀察,量能放大,False,,,,,接近成形,12.75,9.87,16.13,回踩頸線不破,13.01,12.75,13.01,13.4,13.01,13.01,12.37,3.0,中,0.0,2.67,False,回踩頸線不破，可觀察低風險進場,收盤站上頸線 12.75 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上市,2030,彰源,18.85,18.22,17.64,16.54,15.08,21.61,3463114,2395100,1.45,29.81,紅K突破,,True,False,False,False,1,False,只觀察,趨勢多頭,False,,,,,接近成形,19.0,16.76,22.75,接近成形＋可觀察,19.38,19.0,19.38,19.96,19.38,19.38,18.43,2.23,中,-0.79,0.79,False,預備單，等待確認條件,收盤站上頸線 19.0 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上櫃,6125,廣運,69.3,69.18,62.29,58.7,67.31,21.58,4382259,4273852,1.03,59.17,一般K,,True,False,False,False,1,False,只觀察,趨勢多頭,True,2026-06-03,69.3,69.3,TPEx,旗型整理突破,75.9,59.18,100.3,接近成形＋可觀察,77.42,75.9,77.42,79.74,77.42,77.42,73.62,-6.24,中,-8.7,8.7,False,預備單，等待確認條件,收盤站上頸線 75.9 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上櫃,3551,世禾,211.5,217.4,209.4,194.16,177.44,21.55,852544,2353919,0.36,11.16,一般K,,True,False,False,False,1,False,只觀察,趨勢多頭,True,2026-06-03,211.5,211.5,TPEx,旗型整理突破,234.5,198.93,304.0,接近成形＋可觀察,239.19,234.5,239.19,246.37,239.19,239.19,227.47,-7.55,中,-9.81,9.81,False,預備單，等待確認條件,收盤站上頸線 234.5 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上櫃,3628,盈正,75.7,69.58,66.27,66.95,63.42,21.12,1446335,228603,6.33,29.36,紅K突破,,False,True,False,False,1,False,只觀察,量能放大,True,2026-06-03,75.7,75.7,TPEx,接近成形,75.7,62.96,89.7,回踩頸線不破,77.21,75.7,77.21,79.53,77.21,77.21,73.43,3.0,中,0.0,0.0,False,回踩頸線不破，可觀察低風險進場,收盤站上頸線 75.7 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上櫃,5220,萬達光電,23.1,23.14,22.36,20.64,19.56,20.31,114370,135749,0.84,53.29,紅K突破,,True,False,False,False,1,False,只觀察,趨勢多頭,True,2026-06-03,23.1,23.1,TPEx,接近成形,25.8,21.24,32.9,接近成形＋可觀察,26.32,25.8,26.32,27.11,26.32,26.32,25.03,-8.34,低,-10.47,10.47,True,距離頸線或前高過遠，禁止追高,收盤站上頸線 25.8 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上櫃,3516,亞帝歐,23.55,23.27,22.93,20.68,20.11,20.15,106373,312152,0.34,27.88,一般K,,True,False,False,False,1,False,只觀察,趨勢多頭,True,2026-06-03,23.55,23.55,TPEx,旗型整理突破,25.65,21.78,33.6,接近成形＋可觀察,26.16,25.65,26.16,26.95,26.16,26.16,24.88,-5.65,中,-8.19,8.19,False,預備單，等待確認條件,收盤站上頸線 25.65 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上櫃,4924,欣厚-KY,12.6,12.27,11.48,10.74,12.54,20.0,260108,234629,1.11,36.18,一般K,,True,False,False,False,1,False,只觀察,趨勢多頭,True,2026-06-03,12.6,12.6,TPEx,旗型整理突破,13.1,10.91,16.81,接近成形＋可觀察,13.36,13.1,13.36,13.76,13.36,13.36,12.71,-0.85,中,-3.82,3.82,False,預備單，等待確認條件,收盤站上頸線 13.1 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上市,2374,佳能,81.6,82.12,81.3,75.04,73.34,19.65,7487890,12952573,0.58,18.59,一般K,,True,False,False,False,1,False,只觀察,趨勢多頭,False,,,,,接近成形,86.4,77.23,107.9,接近成形＋可觀察,88.13,86.4,88.13,90.77,88.13,88.13,83.81,-2.71,中,-5.56,5.56,False,預備單，等待確認條件,收盤站上頸線 86.4 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上市,1710,東聯,16.0,14.3,12.86,13.56,12.64,18.96,34739996,7167989,4.85,37.28,紅K突破,,False,True,False,False,1,False,只觀察,量能放大,False,,,,,接近成形,16.0,12.22,20.55,回踩頸線不破,16.32,16.0,16.32,16.81,16.32,16.32,15.52,3.0,中,0.0,5.04,False,回踩頸線不破，可觀察低風險進場,收盤站上頸線 16.0 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上櫃,6982,大井泵浦,61.6,56.68,54.24,53.93,61.67,18.92,294479,97632,3.02,36.19,紅K突破,,False,True,False,False,1,False,只觀察,量能放大,True,2026-06-03,61.6,61.6,TPEx,三角收斂突破,61.6,51.53,73.6,回踩頸線不破,62.83,61.6,62.83,64.72,62.83,62.83,59.75,3.0,中,0.0,0.0,False,回踩頸線不破，可觀察低風險進場,收盤站上頸線 61.6 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上市,2027,大成鋼,43.85,42.82,41.13,38.59,37.52,18.83,35416690,33279931,1.06,41.4,下影線,,True,False,False,False,1,False,只觀察,趨勢多頭,False,,,,,旗型整理突破,44.75,39.08,53.75,接近成形＋可觀察,45.65,44.75,45.65,47.01,45.65,45.65,43.41,1.01,中,-2.01,2.01,False,預備單，等待確認條件,收盤站上頸線 44.75 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上櫃,6791,虎門科技,120.0,117.8,116.35,112.4,111.99,18.81,77947,103792,0.75,20.14,紅K突破,,True,False,False,False,1,False,只觀察,趨勢多頭,True,2026-06-03,120.0,120.0,TPEx,旗型整理突破,127.5,110.53,160.0,接近成形＋可觀察,130.05,127.5,130.05,133.95,130.05,130.05,123.67,-3.06,低,-5.88,17.24,True,距離頸線或前高過遠，禁止追高,收盤站上頸線 127.5 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上市,1708,東鹼,43.35,39.22,39.49,40.48,34.12,18.77,20396671,4068443,5.01,15.13,紅K突破,,False,True,False,False,1,False,只觀察,量能放大,False,,,,,三角收斂突破,43.35,37.51,51.5,回踩頸線不破,44.22,43.35,44.22,45.54,44.22,44.22,42.05,3.0,中,0.0,8.64,False,回踩頸線不破，可觀察低風險進場,收盤站上頸線 43.35 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上櫃,5392,能率,45.9,45.39,42.86,39.99,41.9,18.76,5155738,6353568,0.81,17.17,一般K,,True,False,False,False,1,False,只觀察,趨勢多頭,True,2026-06-03,45.9,45.9,TPEx,旗型整理突破,49.8,40.72,64.6,接近成形＋可觀察,50.8,49.8,50.8,52.32,50.8,50.8,48.31,-5.24,中,-7.83,7.83,False,預備單，等待確認條件,收盤站上頸線 49.8 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上櫃,2065,世豐,34.75,35.55,33.82,31.65,32.1,18.4,114152,184125,0.62,59.27,一般K,,True,False,False,False,1,False,只觀察,趨勢多頭,True,2026-06-03,34.75,34.75,TPEx,接近成形,36.5,32.13,45.0,接近成形＋可觀察,37.23,36.5,37.23,38.35,37.23,37.23,35.41,-1.88,中,-4.79,4.79,False,預備單，等待確認條件,收盤站上頸線 36.5 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上櫃,3332,幸康,66.0,65.82,65.1,61.26,57.62,18.28,21228,29818,0.71,24.18,紅K突破,,True,False,False,False,1,False,只觀察,趨勢多頭,True,2026-06-03,66.0,66.0,TPEx,旗型整理突破,69.7,62.7,85.3,接近成形＋可觀察,71.09,69.7,71.09,73.23,71.09,71.09,67.61,-2.44,中,-5.31,5.31,False,預備單，等待確認條件,收盤站上頸線 69.7 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上櫃,5324,士開,12.0,11.91,11.57,11.39,10.98,18.23,372509,257973,1.44,71.95,紅K突破,,True,False,False,False,1,False,只觀察,趨勢多頭,True,2026-06-03,12.0,12.0,TPEx,旗型整理突破,12.05,11.0,14.18,接近成形＋可觀察,12.29,12.05,12.29,12.66,12.29,12.29,11.69,2.6,中,-0.41,1.64,False,預備單，等待確認條件,收盤站上頸線 12.05 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上櫃,6996,力領科技,197.0,191.7,189.03,178.69,157.11,17.96,265387,231723,1.15,41.65,紅K突破,,True,False,False,False,1,False,只觀察,趨勢多頭,True,2026-06-03,197.0,197.0,TPEx,旗型整理突破,204.0,179.57,245.0,接近成形＋可觀察,208.08,204.0,208.08,214.32,208.08,208.08,197.88,-0.45,中,-3.43,3.43,False,預備單，等待確認條件,收盤站上頸線 204.0 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上市,2385,群光,145.5,139.6,132.62,126.67,128.07,17.81,5756053,4236717,1.36,16.55,下影線,,True,False,False,False,1,False,只觀察,趨勢多頭,False,,,,,接近成形,149.5,125.99,182.0,接近成形＋可觀察,152.49,149.5,152.49,157.06,152.49,152.49,145.01,0.33,中,-2.68,2.68,False,預備單，等待確認條件,收盤站上頸線 149.5 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上櫃,6203,海韻電,72.5,71.54,70.79,67.59,69.9,17.69,347854,514735,0.68,24.29,一般K,,True,False,False,False,1,False,只觀察,趨勢多頭,True,2026-06-03,72.5,72.5,TPEx,旗型整理突破,77.0,67.25,93.6,接近成形＋可觀察,78.54,77.0,78.54,80.9,78.54,78.54,74.69,-3.02,中,-5.84,7.17,False,預備單，等待確認條件,收盤站上頸線 77.0 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上櫃,3323,加百裕,38.95,38.28,36.35,34.88,38.46,17.5,3916542,2852452,1.37,33.85,一般K,,True,False,False,False,1,False,只觀察,趨勢多頭,True,2026-06-03,38.95,38.95,TPEx,接近成形,40.5,34.53,49.3,接近成形＋可觀察,41.31,40.5,41.31,42.55,41.31,41.31,39.28,-0.86,中,-3.83,3.83,False,預備單，等待確認條件,收盤站上頸線 40.5 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上櫃,4744,皇將,35.95,35.46,34.0,33.9,29.5,17.48,308195,307542,1.0,50.31,紅K突破,,True,False,False,False,1,False,只觀察,趨勢多頭,True,2026-06-03,35.95,35.95,TPEx,旗型整理突破,37.4,32.3,44.7,接近成形＋可觀察,38.15,37.4,38.15,39.29,38.15,38.15,36.28,-0.91,低,-3.88,10.35,True,距離頸線或前高過遠，禁止追高,收盤站上頸線 37.4 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上櫃,5493,三聯,91.9,91.76,91.3,85.96,85.11,17.07,263209,526983,0.5,28.14,一般K,,True,False,False,False,1,False,只觀察,趨勢多頭,True,2026-06-03,91.9,91.9,TPEx,旗型整理突破,97.9,86.74,119.3,接近成形＋可觀察,99.86,97.9,99.86,102.85,99.86,99.86,94.96,-3.33,中,-6.13,6.13,False,預備單，等待確認條件,收盤站上頸線 97.9 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上櫃,4541,晟田,47.3,45.98,45.1,44.54,45.55,16.93,1667195,1205954,1.38,25.73,紅K突破,,True,False,False,False,1,False,只觀察,趨勢多頭,True,2026-06-03,47.3,47.3,TPEx,旗型整理突破,50.9,43.15,62.05,接近成形＋可觀察,51.92,50.9,51.92,53.48,51.92,51.92,49.37,-4.38,中,-7.07,8.69,False,預備單，等待確認條件,收盤站上頸線 50.9 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上市,2248,華勝-KY,56.8,55.42,54.98,53.06,48.6,16.87,135055,69761,1.94,16.78,紅K突破,,True,False,False,False,1,False,只觀察,趨勢多頭,False,,,,,三角收斂突破,58.8,53.0,69.6,接近成形＋可觀察,59.98,58.8,59.98,61.78,59.98,59.98,57.04,-0.42,中,-3.4,8.53,False,預備單，等待確認條件,收盤站上頸線 58.8 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上市,1718,中纖,8.8,7.42,6.7,7.02,6.74,16.4,18105252,7962500,2.27,23.05,資料不足,,False,True,False,False,1,False,只觀察,量能放大,False,,,,,接近成形,8.8,6.37,11.35,回踩頸線不破,8.98,8.8,8.98,9.25,8.98,8.98,8.54,3.0,中,0.0,0.0,False,回踩頸線不破，可觀察低風險進場,收盤站上頸線 8.8 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上市,1810,和成,20.1,19.85,19.0,18.13,18.15,16.18,3582680,3358535,1.07,37.02,紅K突破,,True,False,False,False,1,False,只觀察,趨勢多頭,False,,,,,旗型整理突破,20.75,18.05,24.75,接近成形＋可觀察,21.16,20.75,21.16,21.8,21.16,21.16,20.13,-0.14,中,-3.13,3.13,False,預備單，等待確認條件,收盤站上頸線 20.75 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上櫃,3294,英濟,40.75,40.33,37.33,34.67,40.37,16.1,2459069,4225041,0.58,78.19,一般K,,True,False,False,False,1,False,只觀察,趨勢多頭,True,2026-06-03,40.75,40.75,TPEx,接近成形,44.95,35.46,60.3,接近成形＋可觀察,45.85,44.95,45.85,47.22,45.85,45.85,43.6,-7.0,中,-9.34,9.34,False,預備單，等待確認條件,收盤站上頸線 44.95 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上櫃,5904,寶雅,571.0,568.0,562.85,533.92,477.04,15.82,297796,331422,0.9,18.72,紅K突破,,True,False,False,False,1,False,只觀察,趨勢多頭,True,2026-06-03,571.0,571.0,TPEx,旗型整理突破,602.0,534.71,717.0,接近成形＋可觀察,614.04,602.0,614.04,632.46,614.04,614.04,583.94,-2.27,中,-5.15,5.15,False,預備單，等待確認條件,收盤站上頸線 602.0 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上櫃,4432,銘旺實,17.1,17.07,16.38,15.51,16.72,15.54,59948,118769,0.5,61.5,一般K,,True,False,False,False,1,False,只觀察,趨勢多頭,True,2026-06-03,17.1,17.1,TPEx,接近成形,18.2,15.57,22.4,接近成形＋可觀察,18.56,18.2,18.56,19.12,18.56,18.56,17.65,-3.24,中,-6.04,6.04,False,預備單，等待確認條件,收盤站上頸線 18.2 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上市,1524,耿鼎,33.75,33.05,30.1,29.48,29.47,15.38,5332231,3002495,1.78,43.42,紅K突破,,True,False,False,False,1,False,只觀察,趨勢多頭,False,,,,,接近成形,35.05,28.6,42.95,接近成形＋可觀察,35.75,35.05,35.75,36.82,35.75,35.75,34.0,-0.74,中,-3.71,3.71,False,預備單，等待確認條件,收盤站上頸線 35.05 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上櫃,4995,晶達,46.75,45.67,45.61,42.98,44.61,15.29,88950,88718,1.0,30.46,一般K,,True,False,False,False,1,False,只觀察,趨勢多頭,True,2026-06-03,46.75,46.75,TPEx,旗型整理突破,51.0,43.33,61.95,接近成形＋可觀察,52.02,51.0,52.02,53.58,52.02,52.02,49.47,-5.82,中,-8.33,8.33,False,預備單，等待確認條件,收盤站上頸線 51.0 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上市,1904,正隆,20.3,19.56,18.92,18.56,18.04,15.01,3496219,3042002,1.15,28.51,一般K,,True,False,False,False,1,False,只觀察,趨勢多頭,False,,,,,接近成形,20.75,17.98,24.3,接近成形＋可觀察,21.16,20.75,21.16,21.8,21.16,21.16,20.13,0.85,中,-2.17,4.02,False,預備單，等待確認條件,收盤站上頸線 20.75 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上櫃,4974,亞泰,79.0,78.04,75.43,72.81,76.53,14.99,542696,334130,1.62,36.17,紅K突破,,True,False,False,False,1,False,只觀察,趨勢多頭,True,2026-06-03,79.0,79.0,TPEx,箱型突破,80.0,72.5,92.0,接近成形＋可觀察,81.6,80.0,81.6,84.05,81.6,81.6,77.6,1.77,中,-1.25,1.25,False,預備單，等待確認條件,收盤站上頸線 80.0 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上櫃,3290,東浦,48.45,48.44,47.56,46.52,43.74,14.81,635416,942098,0.67,14.89,下影線,,True,False,False,False,1,False,只觀察,趨勢多頭,True,2026-06-03,48.45,48.45,TPEx,旗型整理突破,50.4,45.19,60.65,接近成形＋可觀察,51.41,50.4,51.41,52.95,51.41,51.41,48.89,-0.9,中,-3.87,6.83,False,預備單，等待確認條件,收盤站上頸線 50.4 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上市,2025,千興,12.25,12.03,11.99,11.58,11.52,14.49,600506,580387,1.03,27.98,一般K,,True,False,False,False,1,False,只觀察,趨勢多頭,False,,,,,旗型整理突破,13.2,11.39,16.05,接近成形＋可觀察,13.46,13.2,13.46,13.87,13.46,13.46,12.8,-4.52,中,-7.2,8.92,False,預備單，等待確認條件,收盤站上頸線 13.2 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上櫃,3402,漢科,145.0,145.6,141.4,132.57,123.22,14.17,784000,1340919,0.58,17.96,一般K,,True,False,False,False,1,False,只觀察,趨勢多頭,True,2026-06-03,145.0,145.0,TPEx,接近成形,160.5,134.33,208.5,接近成形＋可觀察,163.71,160.5,163.71,168.62,163.71,163.71,155.69,-7.37,中,-9.66,9.66,False,預備單，等待確認條件,收盤站上頸線 160.5 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
2026-06-03,2026-06-03,官方收盤確認價,TWSE / TPEx 官方收盤資料校驗 + Yahoo Finance 日K,台股收盤價以官方交易所資料校驗；不使用盤中未完成K,上櫃,5009,榮剛,38.0,36.36,36.51,34.02,34.69,14.11,9869355,6339377,1.56,28.18,紅K突破,,True,False,False,False,1,False,只觀察,趨勢多頭,True,2026-06-03,38.0,38.0,TPEx,三角收斂突破,40.95,34.85,51.5,接近成形＋可觀察,41.77,40.95,41.77,43.02,41.77,41.77,39.72,-4.53,中,-7.2,7.2,False,預備單，等待確認條件,收盤站上頸線 40.95 至少2%；成交量>=20日均量2倍；不可長上影；隔日不跌破頸線；距離頸線>5%禁止進場
